,player_id,@id,url,username,score,rank,country,title,name,status,avatar,flair_code,win_count,loss_count,draw_count,trend_score.direction,trend_score.delta,trend_rank.direction,trend_rank.delta
17,10174260,https://api.chess.com/pub/player/duhless,https://www.chess.com/member/Duhless,Duhless,3092,18,https://api.chess.com/pub/country/RU,GM,Daniil Dubov,premium,https://images.chesscomfiles.com/uploads/v1/user/10174260.4865a6da.200x200o.6932fffcda21.png,diamond_traditional,5116,2632,1203,0,0,-1,2
18,1715324,https://api.chess.com/pub/player/danielnaroditsky,https://www.chess.com/member/DanielNaroditsky,DanielNaroditsky,3087,19,https://api.chess.com/pub/country/US,GM,Daniel Naroditsky,premium,https://images.chesscomfiles.com/uploads/v1/user/1715324.840b7522.200x200o.b79dde86ff74.jpg,diamond_traditional,25890,11537,5016,-1,11,-1,4
19,11474230,https://api.chess.com/pub/player/jefferyx,https://www.chess.com/member/jefferyx,jefferyx,3082,20,https://api.chess.com/pub/country/US,GM,Jeffery Xiong,premium,https://images.chesscomfiles.com/uploads/v1/user/11474230.1802ddb7.200x200o.60d5d5608100.jpeg,diamond_traditional,2201,647,510,0,0,-1,3
20,27181148,https://api.chess.com/pub/player/gm_dmitrij,https://www.chess.com/member/GM_dmitrij,GM_dmitrij,3081,21,https://api.chess.com/pub/country/DE,GM,Dmitrij Kollars,premium,https://images.chesscomfiles.com/uploads/v1/user/27181148.59e377d4.200x200o.e1501882ef88.jpeg,diamond_traditional,16845,10578,3116,0,0,-1,3
21,26897402,https://api.chess.com/pub/player/levonaronian,https://www.chess.com/member/LevonAronian,LevonAronian,3077,22,https://api.chess.com/pub/country/US,GM,Levon Aronian,premium,https://images.chesscomfiles.com/uploads/v1/user/26897402.07482c01.200x200o.aafdac4f4570.jpeg,chess960,227,118,97,0,0,-1,2
22,43194690,https://api.chess.com/pub/player/vincentkeymer,https://www.chess.com/member/VincentKeymer,VincentKeymer,3074,23,https://api.chess.com/pub/country/DE,GM,Vincent Keymer,premium,https://images.chesscomfiles.com/uploads/v1/user/43194690.01e2e420.200x200o.5b2983036718.jpeg,diamond_traditional,3029,2523,890,1,17,1,7
23,20718020,https://api.chess.com/pub/player/ghandeevam2003,https://www.chess.com/member/GHANDEEVAM2003,GHANDEEVAM2003,3072,24,https://api.chess.com/pub/country/IN,GM,Arjun Erigaisi,premium,https://images.chesscomfiles.com/uploads/v1/user/20718020.b93b0dad.200x200o.ce63c2b5ea24.jpeg,battle,4102,2714,908,0,0,-1,2
24,33903360,https://api.chess.com/pub/player/sibelephant,https://www.chess.com/member/Sibelephant,Sibelephant,3071,25,https://api.chess.com/pub/country/RU,GM,Vladislav Artemiev,premium,https://images.chesscomfiles.com/uploads/v1/user/33903360.eba9f5a2.200x200o.578bfd0b2e17.jpeg,diamond_traditional,803,219,239,0,0,-1,2
25,5094518,https://api.chess.com/pub/player/joppie2,https://www.chess.com/member/joppie2,joppie2,3070,26,https://api.chess.com/pub/country/NL,GM,Jorden Van Foreest,premium,https://images.chesscomfiles.com/uploads/v1/user/5094518.0c33d60a.200x200o.4c3ca924f2cd.png,diamond_traditional,5480,4307,1084,0,0,-1,1
26,108520120,https://api.chess.com/pub/player/nikotheodorou,https://www.chess.com/member/NikoTheodorou,NikoTheodorou,3062,27,https://api.chess.com/pub/country/GR,GM,Nikolas Theodorou,premium,https://images.chesscomfiles.com/uploads/v1/user/108520120.b86cc966.200x200o.d85a0c84f2ae.jpg,christmas_santa,2773,2302,860,-1,3,0,0
27,137706882,https://api.chess.com/pub/player/baku_boulevard,https://www.chess.com/member/Baku_Boulevard,Baku_Boulevard,3054,28,https://api.chess.com/pub/country/UA,GM,Rauf Mamedov,premium,https://images.chesscomfiles.com/uploads/v1/user/137706882.0ca988e2.200x200o.e0649ae91b4c.jpeg,diamond_traditional,946,495,259,-1,17,-1,4
28,135601870,https://api.chess.com/pub/player/tobias_koelle,https://www.chess.com/member/Tobias_Koelle,Tobias_Koelle,3053,29,https://api.chess.com/pub/country/DE,IM,Tobias Kölle,premium,https://images.chesscomfiles.com/uploads/v1/user/135601870.e5a7c704.200x200o.18a3b24a972c.jpeg,diamond_traditional,781,717,189,0,0,1,3
29,26897358,https://api.chess.com/pub/player/grischuk,https://www.chess.com/member/Grischuk,Grischuk,3051,30,https://api.chess.com/pub/country/RU,GM,Alexander Grischuk,premium,https://images.chesscomfiles.com/uploads/v1/user/26897358.10f64fa8.200x200o.634d3db4ddc2.jpeg,diamond_traditional,1206,565,505,0,0,1,3
30,28417564,https://api.chess.com/pub/player/lachesisq,https://www.chess.com/member/lachesisQ,lachesisQ,3043,31,https://api.chess.com/pub/country/RU,GM,Ian Nepomniachtchi,premium,https://images.chesscomfiles.com/uploads/v1/user/28417564.40ee86fe.200x200o.b3ded7afb873.jpg,diamond_traditional,3356,1801,817,0,0,1,4
31,93593240,https://api.chess.com/pub/player/vi_pranav,https://www.chess.com/member/vi_pranav,vi_pranav,3042,32,https://api.chess.com/pub/country/IN,GM,Pranav V,premium,https://images.chesscomfiles.com/uploads/v1/user/93593240.10fc5f09.200x200o.d1f519160672.jpg,chessbrah,4315,2774,569,-1,34,-1,11
32,64925746,https://api.chess.com/pub/player/rud_makarian,https://www.chess.com/member/Rud_Makarian,Rud_Makarian,3042,33,https://api.chess.com/pub/country/RU,IM,Rudik Makarian,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,nothing,7786,6412,2114,0,0,1,3
33,115845378,https://api.chess.com/pub/player/legendisback1,https://www.chess.com/member/legendisback1,legendisback1,3042,34,https://api.chess.com/pub/country/TR,IM,Yagiz Kaan Erdogmus,premium,https://images.chesscomfiles.com/uploads/v1/user/115845378.460a4686.200x200o.f0572fbf14c9.jpeg,diamond_traditional,1424,1132,250,0,0,1,3
34,31742364,https://api.chess.com/pub/player/sina_movahed,https://www.chess.com/member/Sina_Movahed,Sina_Movahed,3039,35,https://api.chess.com/pub/country/IR,FM,Sina Movahed,premium,https://images.chesscomfiles.com/uploads/v1/user/31742364.b9d86b50.200x200o.7484e84beefc.jpeg,lion,10612,8163,1362,1,6,1,8
35,16938404,https://api.chess.com/pub/player/wonderfultime,https://www.chess.com/member/wonderfultime,wonderfultime,3038,36,https://api.chess.com/pub/country/VN,GM,Tuan Minh Le,premium,https://images.chesscomfiles.com/uploads/v1/user/16938404.e606aaaf.200x200o.4895145d0690.jpg,crown_rainbow,12499,5802,2032,1,13,1,14
36,6412751,https://api.chess.com/pub/player/indianlad,https://www.chess.com/member/Indianlad,Indianlad,3037,37,https://api.chess.com/pub/country/IN,GM,S.L. Narayanan,premium,https://images.chesscomfiles.com/uploads/v1/user/6412751.202b53d4.200x200o.22e08c6a1173.jpeg,diamond_traditional,6766,4645,1560,1,26,1,24
37,47865732,https://api.chess.com/pub/player/azerichess,https://www.chess.com/member/Azerichess,Azerichess,3037,38,https://api.chess.com/pub/country/AZ,GM,Shakhriyar Mamedyarov,premium,https://images.chesscomfiles.com/uploads/v1/user/47865732.2ed84ac2.200x200o.8d99198ff5dd.jpeg,diamond_traditional,872,504,235,-1,11,-1,4
38,34145346,https://api.chess.com/pub/player/denlaz,https://www.chess.com/member/DenLaz,DenLaz,3037,39,https://api.chess.com/pub/country/BY,GM,Denis Lazavik,premium,https://images.chesscomfiles.com/uploads/v1/user/34145346.09633abd.200x200o.3aa87a0b6167.jpeg,diamond_traditional,2020,979,540,0,0,-1,1
39,30366824,https://api.chess.com/pub/player/gmwso,https://www.chess.com/member/GMWSO,GMWSO,3036,40,https://api.chess.com/pub/country/US,GM,Wesley So,premium,https://images.chesscomfiles.com/uploads/v1/user/30366824.22d6b1f8.200x200o.bf8ce3f933fc.jpg,diamond_traditional,1735,750,568,0,0,-1,1
40,13579258,https://api.chess.com/pub/player/liemle,https://www.chess.com/member/LiemLe,LiemLe,3035,41,https://api.chess.com/pub/country/VN,GM,Liem Le,premium,https://images.chesscomfiles.com/uploads/v1/user/13579258.d450eea1.200x200o.c0ae4730150d.jpeg,diamond_traditional,1030,450,274,-1,25,-1,12
41,11177810,https://api.chess.com/pub/player/fabianocaruana,https://www.chess.com/member/FabianoCaruana,FabianoCaruana,3035,42,https://api.chess.com/pub/country/US,GM,Fabiano Caruana,premium,https://images.chesscomfiles.com/uploads/v1/user/11177810.9dfc8d31.200x200o.9a9eccebc07c.png,diamond_traditional,1332,427,271,-1,21,-1,11
42,32230490,https://api.chess.com/pub/player/parhamov,https://www.chess.com/member/Parhamov,Parhamov,3034,43,https://api.chess.com/pub/country/IR,GM,Parham Maghsoodloo,premium,https://images.chesscomfiles.com/uploads/v1/user/32230490.26c10df6.200x200o.7bb7031c30e8.jpg,flex,3097,2406,707,0,0,-1,2
43,55724226,https://api.chess.com/pub/player/artooon,https://www.chess.com/member/artooon,artooon,3032,44,https://api.chess.com/pub/country/XX,GM,Pranesh M,premium,https://images.chesscomfiles.com/uploads/v1/user/55724226.0ba82cd8.200x200o.daac4ae34c55.jpeg,brilliant,1553,1796,391,0,0,1,1
44,16364482,https://api.chess.com/pub/player/adotand,https://www.chess.com/member/adotand,adotand,3028,45,https://api.chess.com/pub/country/WS,GM,Pranav Anand,premium,https://images.chesscomfiles.com/uploads/v1/user/16364482.1959660f.200x200o.b14ed74b00e1.jpg,lc0,3353,3257,620,0,0,1,3
45,35982786,https://api.chess.com/pub/player/sergoy,https://www.chess.com/member/sergoy,sergoy,3020,46,https://api.chess.com/pub/country/KR,GM,Sergey Drygalov,premium,https://images.chesscomfiles.com/uploads/v1/user/35982786.1c3e9bed.200x200o.2dacfee3bed2.jpg,unicorn,3411,2181,604,0,0,1,5
46,37142912,https://api.chess.com/pub/player/chesterreyes,https://www.chess.com/member/chesterreyes,chesterreyes,3019,47,https://api.chess.com/pub/country/PH,,Chester Neil Reyes,basic,https://images.chesscomfiles.com/uploads/v1/user/37142912.d24075ac.200x200o.f0415dc4ccbd.jpg,nothing,796,502,98,0,0,1,5
47,63055550,https://api.chess.com/pub/player/player_2006_m,https://www.chess.com/member/PLAYER_2006_M,PLAYER_2006_M,3018,48,https://api.chess.com/pub/country/UZ,IM,Mukhiddin Madaminov,premium,https://images.chesscomfiles.com/uploads/v1/user/63055550.985556b3.200x200o.47a398fb4044.jpg,lc0,1836,1485,298,0,0,1,5
48,73320100,https://api.chess.com/pub/player/0gzpanda,https://www.chess.com/member/0gZPanda,0gZPanda,3017,49,https://api.chess.com/pub/country/US,IM,Anthony He,premium,https://images.chesscomfiles.com/uploads/v1/user/73320100.6c8e4f24.200x200o.f9f3d478a069.jpeg,sad_panda,2117,1445,394,-1,9,0,0
49,30508854,https://api.chess.com/pub/player/drvelja,https://www.chess.com/member/DrVelja,DrVelja,3017,50,https://api.chess.com/pub/country/RS,GM,Velimir Ivic,premium,https://images.chesscomfiles.com/uploads/v1/user/30508854.1c0e1c62.200x200o.e201b6d73ebf.jpeg,chess_kid,2345,1632,387,0,0,1,4
