,player_id,@id,url,username,score,rank,country,title,name,status,avatar,flair_code,win_count,loss_count,draw_count,trend_score.direction,trend_score.delta,trend_rank.direction,trend_rank.delta
10,17860442,https://api.chess.com/pub/player/mishanick,https://www.chess.com/member/mishanick,mishanick,2724,11,https://api.chess.com/pub/country/RS,GM,Aleksei Sarana,premium,https://images.chesscomfiles.com/uploads/v1/user/17860442.d25fa08e.200x200o.81d6cc6b6581.png,crown_blue,263,126,164,0,0,0,0
11,30494226,https://api.chess.com/pub/player/amintabatabaei,https://www.chess.com/member/amintabatabaei,amintabatabaei,2711,12,https://api.chess.com/pub/country/IR,GM,Amin Tabatabaei,premium,https://images.chesscomfiles.com/uploads/v1/user/30494226.99d3ab53.200x200o.59863e92ff4b.jpg,lc0,165,94,129,0,0,0,0
12,51123018,https://api.chess.com/pub/player/swiss_fighter,https://www.chess.com/member/Swiss_Fighter,Swiss_Fighter,2698,13,https://api.chess.com/pub/country/CH,IM,Gabriel Gähwiler,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,410,68,24,1,11,1,3
13,137706882,https://api.chess.com/pub/player/baku_boulevard,https://www.chess.com/member/Baku_Boulevard,Baku_Boulevard,2695,14,https://api.chess.com/pub/country/UA,GM,Rauf Mamedov,premium,https://images.chesscomfiles.com/uploads/v1/user/137706882.0ca988e2.200x200o.e0649ae91b4c.jpeg,diamond_traditional,82,40,68,0,0,-1,1
14,43258230,https://api.chess.com/pub/player/eltaj_safarli,https://www.chess.com/member/Eltaj_Safarli,Eltaj_Safarli,2691,15,https://api.chess.com/pub/country/AZ,GM,Eltaj Safarli,premium,https://images.chesscomfiles.com/uploads/v1/user/43258230.6c7f0f97.200x200o.74cd83d01b17.jpeg,crown_gold,136,38,84,0,0,-1,1
15,204720781,https://api.chess.com/pub/player/h4parah5,https://www.chess.com/member/h4parah5,h4parah5,2691,16,https://api.chess.com/pub/country/ES,GM,Jaime Santos Latasa,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,22,12,18,0,0,-1,1
16,3958391,https://api.chess.com/pub/player/gmbenjaminbok,https://www.chess.com/member/GMBenjaminBok,GMBenjaminBok,2685,17,https://api.chess.com/pub/country/NL,GM,Benjamin Bok,premium,https://images.chesscomfiles.com/uploads/v1/user/3958391.1ca1273c.200x200o.b3509401e9cf.jpeg,rush,535,109,113,0,0,0,0
17,11474230,https://api.chess.com/pub/player/jefferyx,https://www.chess.com/member/jefferyx,jefferyx,2683,18,https://api.chess.com/pub/country/US,GM,Jeffery Xiong,premium,https://images.chesscomfiles.com/uploads/v1/user/11474230.1802ddb7.200x200o.60d5d5608100.jpeg,diamond_traditional,255,89,195,0,0,0,0
18,26352834,https://api.chess.com/pub/player/berardino,https://www.chess.com/member/Berardino,Berardino,2679,19,https://api.chess.com/pub/country/BR,IM,Diego Berardino,premium,https://images.chesscomfiles.com/uploads/v1/user/26352834.823a8d50.200x200o.4c32f681357e.png,diamond_traditional,102,24,13,1,1,0,0
19,28435214,https://api.chess.com/pub/player/antipov_mikhail_al,https://www.chess.com/member/Antipov_Mikhail_Al,Antipov_Mikhail_Al,2671,20,https://api.chess.com/pub/country/US,GM,Mikhail Antipov,premium,https://images.chesscomfiles.com/uploads/v1/user/28435214.6de7dd6c.200x200o.7687f7b89e34.jpeg,diamond_traditional,165,79,58,0,0,0,0
20,26897358,https://api.chess.com/pub/player/grischuk,https://www.chess.com/member/Grischuk,Grischuk,2656,21,https://api.chess.com/pub/country/RU,GM,Alexander Grischuk,premium,https://images.chesscomfiles.com/uploads/v1/user/26897358.10f64fa8.200x200o.634d3db4ddc2.jpeg,diamond_traditional,129,81,148,0,0,0,0
21,26431968,https://api.chess.com/pub/player/billiekimbah,https://www.chess.com/member/BillieKimbah,BillieKimbah,2656,22,https://api.chess.com/pub/country/RU,GM,Maxim Matlakov,premium,https://images.chesscomfiles.com/uploads/v1/user/26431968.46662ef7.200x200o.5715c0b11dee.jpeg,diamond_traditional,180,109,136,0,0,0,0
22,28168290,https://api.chess.com/pub/player/oleksandr_bortnyk,https://www.chess.com/member/Oleksandr_Bortnyk,Oleksandr_Bortnyk,2655,23,https://api.chess.com/pub/country/US,GM,Oleksandr Bortnyk,premium,https://images.chesscomfiles.com/uploads/v1/user/28168290.0998f38b.200x200o.c9fdc77c16cd.jpeg,nothing,261,119,78,0,0,0,0
23,69192934,https://api.chess.com/pub/player/dropstonedp,https://www.chess.com/member/dropstoneDP,dropstoneDP,2641,24,https://api.chess.com/pub/country/RU,GM,David Paravyan,premium,https://images.chesscomfiles.com/uploads/v1/user/69192934.19df0418.200x200o.5839b2717eb5.jpeg,white_bishop,163,108,138,0,0,0,0
24,34737498,https://api.chess.com/pub/player/sam_chessmood,https://www.chess.com/member/Sam_ChessMood,Sam_ChessMood,2641,25,https://api.chess.com/pub/country/AM,GM,Samvel Ter-Sahakyan,premium,https://images.chesscomfiles.com/uploads/v1/user/34737498.250cec4e.200x200o.9c1929244706.jpeg,diamond_traditional,185,66,111,0,0,0,0
25,55544800,https://api.chess.com/pub/player/shield12,https://www.chess.com/member/Shield12,Shield12,2638,26,https://api.chess.com/pub/country/UZ,GM,Shamsiddin Vokhidov,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,146,82,71,0,0,0,0
26,1784023,https://api.chess.com/pub/player/kacparov,https://www.chess.com/member/Kacparov,Kacparov,2635,27,https://api.chess.com/pub/country/PL,IM,Kacper Drozdowski,premium,https://images.chesscomfiles.com/uploads/v1/user/1784023.7763d589.200x200o.5bc4233aef8a.jpeg,diamond_pink,1287,126,145,0,0,0,0
27,66657052,https://api.chess.com/pub/player/bardiya_daneshvar,https://www.chess.com/member/bardiya_Daneshvar,bardiya_Daneshvar,2632,28,https://api.chess.com/pub/country/IR,GM,Bardiya Daneshvar,premium,https://images.chesscomfiles.com/uploads/v1/user/66657052.30805cd9.200x200o.29171d4bd76f.jpg,black_king,43,21,29,0,0,0,0
28,177286231,https://api.chess.com/pub/player/mashaputina1985,https://www.chess.com/member/MashaPutina1985,MashaPutina1985,2632,29,https://api.chess.com/pub/country/EU,GM,Ruslan Ponomariov,premium,https://images.chesscomfiles.com/uploads/v1/user/177286231.417eff94.200x200o.e9bc7db48c57.png,flag_ukraine,9,5,9,0,0,0,0
29,89741588,https://api.chess.com/pub/player/shimastream,https://www.chess.com/member/shimastream,shimastream,2628,30,https://api.chess.com/pub/country/RU,GM,Aleksandr Shimanov,premium,https://images.chesscomfiles.com/uploads/v1/user/89741588.c1b30c6c.200x200o.8dd1049692b7.jpg,diamond_traditional,89,66,46,0,0,0,0
30,39098776,https://api.chess.com/pub/player/micki-taryan,https://www.chess.com/member/Micki-taryan,Micki-taryan,2625,31,https://api.chess.com/pub/country/AM,GM,Haik Martirosyan,premium,https://images.chesscomfiles.com/uploads/v1/user/39098776.b825382d.200x200o.ec8264749317.jpeg,diamond_traditional,109,51,52,0,0,0,0
31,30887540,https://api.chess.com/pub/player/bogdandeac,https://www.chess.com/member/BogdanDeac,BogdanDeac,2625,32,https://api.chess.com/pub/country/RO,GM,Bogdan Daniel Deac,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,81,52,61,0,0,0,0
32,14074142,https://api.chess.com/pub/player/christopheryoo,https://www.chess.com/member/ChristopherYoo,ChristopherYoo,2625,33,https://api.chess.com/pub/country/PG,GM,Christopher Woojin Yoo,premium,https://images.chesscomfiles.com/uploads/v1/user/14074142.b56b5d88.200x200o.73db59769964.jpg,crown_rainbow,359,161,130,0,0,0,0
33,306682805,https://api.chess.com/pub/player/timoff11,https://www.chess.com/member/timoff11,timoff11,2624,34,https://api.chess.com/pub/country/UA,,,basic,https://images.chesscomfiles.com/uploads/v1/user/306682805.f9e44ba6.200x200o.2c38d5fe6a6c.jpg,nothing,32,5,3,0,0,0,0
34,1377142,https://api.chess.com/pub/player/rakhmanov_aleksandr,https://www.chess.com/member/Rakhmanov_Aleksandr,Rakhmanov_Aleksandr,2623,35,https://api.chess.com/pub/country/XX,GM,Aleksandr Rakhmanov,premium,https://images.chesscomfiles.com/uploads/v1/user/1377142.70b829dc.200x200o.3711c79fffce.jpg,diamond_traditional,81,52,37,0,0,0,0
35,29384074,https://api.chess.com/pub/player/kirillshevchenko,https://www.chess.com/member/kirillshevchenko,kirillshevchenko,2612,36,https://api.chess.com/pub/country/RO,GM,Kirill Shevchenko,premium,https://images.chesscomfiles.com/uploads/v1/user/29384074.b35155c2.200x200o.319d84a30fab.jpeg,flag_ukraine,65,28,35,0,0,0,0
36,27625162,https://api.chess.com/pub/player/bilodeaua,https://www.chess.com/member/BilodeauA,BilodeauA,2610,37,https://api.chess.com/pub/country/AT,GM,Kirill Alekseenko,premium,https://images.chesscomfiles.com/uploads/v1/user/27625162.6d3c70d4.200x200o.524c8fb16dc0.jpeg,sad_panda,108,93,48,0,0,0,0
37,18903510,https://api.chess.com/pub/player/igor_lysyj,https://www.chess.com/member/Igor_Lysyj,Igor_Lysyj,2609,38,https://api.chess.com/pub/country/XX,GM,Igor Lysyj,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,38,27,39,0,0,0,0
38,200065773,https://api.chess.com/pub/player/huneman,https://www.chess.com/member/huneman,huneman,2607,39,https://api.chess.com/pub/country/US,,,basic,https://images.chesscomfiles.com/uploads/v1/user/200065773.19e194a2.200x200o.669b7d924760.jpeg,nothing,121,74,20,0,0,0,0
39,49788594,https://api.chess.com/pub/player/pursuitofhappyness2,https://www.chess.com/member/PursuitOfHappyness2,PursuitOfHappyness2,2602,40,https://api.chess.com/pub/country/US,GM,Abhimanyu Mishra,premium,https://images.chesscomfiles.com/uploads/v1/user/49788594.e4c7e5a9.200x200o.06ef29d31d01.jpeg,diamond_traditional,32,33,33,0,0,0,0
40,69983128,https://api.chess.com/pub/player/yk2245,https://www.chess.com/member/yk2245,yk2245,2600,41,https://api.chess.com/pub/country/XX,,,basic,https://images.chesscomfiles.com/uploads/v1/user/69983128.5c91aad1.200x200o.63390124257a.jpg,nothing,177,53,50,0,0,0,0
41,188604399,https://api.chess.com/pub/player/foxontherun97,https://www.chess.com/member/FoxOnTheRun97,FoxOnTheRun97,2591,42,https://api.chess.com/pub/country/CZ,FM,Ondrej Toman,premium,https://images.chesscomfiles.com/uploads/v1/user/188604399.620a4674.200x200o.15cdb8840dad.jpg,diamond_traditional,967,240,112,0,0,0,0
42,31622756,https://api.chess.com/pub/player/rasmussvane,https://www.chess.com/member/rasmussvane,rasmussvane,2587,43,https://api.chess.com/pub/country/DE,GM,Rasmus Svane,premium,https://images.chesscomfiles.com/uploads/v1/user/31622756.a6a3292e.200x200o.51f98e63d668.jpeg,diamond_traditional,530,121,81,0,0,0,0
43,52592588,https://api.chess.com/pub/player/tacticthunder,https://www.chess.com/member/tacticthunder,tacticthunder,2586,44,https://api.chess.com/pub/country/GR,IM,Dimitris Alexakis,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,270,73,25,0,0,0,0
44,21547754,https://api.chess.com/pub/player/viiiagra,https://www.chess.com/member/ViIIagra,ViIIagra,2579,45,https://api.chess.com/pub/country/CL,GM,Cristobal Henriquez,premium,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,diamond_traditional,54,38,31,0,0,0,0
45,194346961,https://api.chess.com/pub/player/hidalgochess2008,https://www.chess.com/member/Hidalgochess2008,Hidalgochess2008,2578,46,https://api.chess.com/pub/country/AM,,Daniel Hidalgo Diaz,basic,https://www.chess.com/bundles/web/images/noavatar_l.84a92436.gif,nothing,90,17,11,0,0,0,0
46,310662235,https://api.chess.com/pub/player/nouali_mohamed,https://www.chess.com/member/Nouali_Mohamed,Nouali_Mohamed,2573,47,https://api.chess.com/pub/country/TN,FM,Mohamed Nouali,premium,https://images.chesscomfiles.com/uploads/v1/user/310662235.1c9ed7c9.200x200o.4b87af6c3b1c.jpg,diamond_traditional,50,13,3,0,0,0,0
47,20523908,https://api.chess.com/pub/player/youngkid,https://www.chess.com/member/youngKID,youngKID,2573,48,https://api.chess.com/pub/country/IN,GM,Karthikeyan Murali,premium,https://images.chesscomfiles.com/uploads/v1/user/20523908.4ac17c4e.200x200o.cda4b2c0e826.jpg,diamond_traditional,36,28,28,0,0,0,0
48,77960366,https://api.chess.com/pub/player/saqochess_twitch,https://www.chess.com/member/SaqoChess_Twitch,SaqoChess_Twitch,2568,49,https://api.chess.com/pub/country/AM,FM,Sargis Manukyan,premium,https://images.chesscomfiles.com/uploads/v1/user/77960366.c0a33080.200x200o.ac02ddd024fa.jpg,komodo,262,156,71,0,0,0,0
49,95255452,https://api.chess.com/pub/player/felixkudo,https://www.chess.com/member/FelixKudo,FelixKudo,2566,50,https://api.chess.com/pub/country/CN,,Felix Kudo,basic,https://images.chesscomfiles.com/uploads/v1/user/95255452.c780abb7.200x200o.38968809eb24.jpeg,duo_chill,94,31,7,0,0,0,0
